train_accuracy,train_loss,validation_accuracy,validation_loss
0.8984375,0.3257220387458801,0.8125,0.5786113739013672
0.953125,0.14810971915721893,0.9140625,0.24830429255962372
0.90625,0.31834524869918823,0.921875,0.23498813807964325
0.8984375,0.21809569001197815,0.890625,0.3547619581222534
0.9765625,0.09154659509658813,0.890625,0.3003219962120056
0.9765625,0.06851457804441452,0.9609375,0.15082333981990814
0.9921875,0.04534337297081947,0.90625,0.430887371301651
0.984375,0.03780842944979668,0.890625,0.3720604181289673
0.9921875,0.02554449625313282,0.921875,0.40822744369506836
0.984375,0.040742769837379456,0.890625,0.4322512447834015
1.0,0.006426955573260784,0.8828125,0.3994579613208771
1.0,0.0026871501468122005,0.8984375,0.4148208200931549
1.0,0.002279478358104825,0.9140625,0.47965988516807556
1.0,0.0010211024200543761,0.921875,0.3169892132282257
1.0,0.0015642389189451933,0.8828125,0.6877024173736572
1.0,0.00031120801577344537,0.8984375,0.562640905380249
1.0,0.0003297508810646832,0.84375,0.6883232593536377
1.0,0.0005538947298191488,0.90625,0.47759050130844116
1.0,0.0003348401514813304,0.8515625,0.4962175488471985
1.0,0.00018315330089535564,0.8671875,0.735739529132843
