train_accuracy,train_loss,validation_accuracy,validation_loss
0.50390625,1.390537142753601,0.486328125,1.3776026964187622
0.537109375,1.2662084102630615,0.560546875,1.2786215543746948
0.6015625,1.097717046737671,0.673828125,0.9653368592262268
0.666015625,0.9869937896728516,0.685546875,0.8690882921218872
0.740234375,0.7681111693382263,0.740234375,0.781672477722168
0.69921875,0.8168969750404358,0.689453125,0.9028021097183228
0.75390625,0.7387506365776062,0.791015625,0.6235055923461914
0.78515625,0.6061624884605408,0.78125,0.5814586281776428
0.796875,0.5822063088417053,0.796875,0.5800671577453613
0.79296875,0.5772535800933838,0.802734375,0.6005725860595703
0.8359375,0.46470436453819275,0.802734375,0.5086923837661743
0.80078125,0.5321279764175415,0.806640625,0.548189640045166
0.8359375,0.49866312742233276,0.84375,0.4972456693649292
0.8515625,0.41439515352249146,0.833984375,0.46305036544799805
0.83984375,0.465318500995636,0.8203125,0.49441272020339966
0.88671875,0.31890952587127686,0.8671875,0.4220082461833954
0.87109375,0.3793121576309204,0.89453125,0.3918668329715729
0.849609375,0.37369289994239807,0.87109375,0.3644185960292816
0.90625,0.2668503522872925,0.89453125,0.34444838762283325
0.916015625,0.2382073998451233,0.849609375,0.5072062611579895
0.904296875,0.23918960988521576,0.873046875,0.39774471521377563
0.904296875,0.26111382246017456,0.861328125,0.4386747479438782
0.9296875,0.23212884366512299,0.88671875,0.38202646374702454
0.93359375,0.17665889859199524,0.89453125,0.3622550368309021
0.943359375,0.16994644701480865,0.916015625,0.3051653802394867
0.93359375,0.20700787007808685,0.890625,0.383309006690979
0.9296875,0.18117563426494598,0.8828125,0.382491797208786
0.935546875,0.19038434326648712,0.87890625,0.39262449741363525
0.93359375,0.151959627866745,0.90234375,0.3210099935531616
0.955078125,0.12594401836395264,0.923828125,0.24966993927955627
