train_accuracy,train_loss,validation_accuracy,validation_loss
0.28125,1.9649715423583984,0.3359375,1.7401221990585327
0.34375,1.7378429174423218,0.375,1.722062110900879
0.3671875,2.1059062480926514,0.40625,1.7636011838912964
0.46875,1.6073955297470093,0.3671875,1.96768057346344
0.5,1.6600040197372437,0.4296875,1.8751564025878906
0.515625,1.3543462753295898,0.5546875,1.3515269756317139
0.5390625,1.2102466821670532,0.578125,1.2813411951065063
0.5625,1.3499432802200317,0.65625,0.9846835136413574
0.609375,1.1799511909484863,0.65625,0.9852927923202515
0.5546875,1.2962615489959717,0.625,1.1124268770217896
0.671875,0.975338339805603,0.640625,1.0810593366622925
0.65625,1.0244287252426147,0.6796875,0.8261973261833191
0.65625,1.1512278318405151,0.6328125,1.0225762128829956
0.6953125,0.8831586837768555,0.734375,0.7913243770599365
0.6796875,0.8913065195083618,0.6875,0.8806271553039551
0.671875,0.9100546836853027,0.6875,0.9049578905105591
0.71875,0.8109448552131653,0.6328125,1.2338340282440186
0.703125,0.9532842040061951,0.734375,0.6842257380485535
0.640625,1.0047622919082642,0.578125,1.2116138935089111
0.6796875,0.786713182926178,0.6328125,0.9932879209518433
0.7109375,0.8339732885360718,0.6640625,0.7884402871131897
0.7265625,0.7950595617294312,0.6640625,0.9451215267181396
0.765625,0.7659139633178711,0.7421875,0.6962063312530518
0.7578125,0.7353654503822327,0.6796875,1.0056415796279907
0.7578125,0.6711025238037109,0.6953125,0.8109139800071716
0.75,0.7773052453994751,0.703125,0.9467345476150513
0.7578125,0.690102219581604,0.7265625,0.7503122091293335
0.7265625,0.8490318655967712,0.75,0.7258157134056091
0.8203125,0.4971878230571747,0.796875,0.6422649025917053
0.71875,0.7330726385116577,0.78125,0.5994828343391418
