train_accuracy,train_loss,validation_accuracy,validation_loss
0.390625,1.5821501016616821,0.375,1.4490599632263184
0.6328125,1.159184217453003,0.4375,1.4625511169433594
0.578125,1.177497148513794,0.375,1.657699465751648
0.640625,1.0879544019699097,0.4375,1.2804332971572876
0.625,1.1364772319793701,0.5,1.32903254032135
0.671875,0.9975753426551819,0.5,1.2745858430862427
0.6328125,1.0187050104141235,0.6875,1.0436882972717285
0.71875,0.9213281273841858,0.625,1.147926926612854
0.796875,0.7536249160766602,0.4375,1.4434659481048584
0.765625,0.7199888825416565,0.8125,0.947942852973938
0.8203125,0.6680408716201782,0.6875,1.059633731842041
0.7421875,0.723131000995636,0.5625,1.0865304470062256
0.734375,0.7753183245658875,0.5,1.17647385597229
0.7421875,0.7292556166648865,0.625,1.0181138515472412
0.859375,0.6430115103721619,0.375,1.509678602218628
0.828125,0.6447609663009644,0.6875,0.9366446733474731
0.7578125,0.755442202091217,0.5625,0.9070858955383301
0.8359375,0.6038471460342407,0.75,1.0398365259170532
0.7890625,0.6730930805206299,0.625,1.3516030311584473
0.8125,0.649061918258667,0.625,1.1238209009170532
