train_accuracy,train_loss,validation_accuracy,validation_loss
0.455078125,1.545918345451355,0.4296875,1.66034996509552
0.447265625,1.5368669033050537,0.44140625,1.4938431978225708
0.576171875,1.1486194133758545,0.599609375,1.1402316093444824
0.62890625,1.0552337169647217,0.625,1.0704121589660645
0.677734375,0.9421958923339844,0.65234375,0.9914452433586121
0.716796875,0.8206534385681152,0.708984375,0.8830655217170715
0.701171875,0.8695448637008667,0.65625,1.0219701528549194
0.759765625,0.7044292092323303,0.71875,0.8499018549919128
0.77734375,0.6202000379562378,0.744140625,0.7423257231712341
0.697265625,0.9225223660469055,0.662109375,1.0648895502090454
0.794921875,0.6096888184547424,0.736328125,0.7042637467384338
0.791015625,0.596248984336853,0.716796875,0.74581378698349
0.779296875,0.643535315990448,0.759765625,0.718101441860199
0.798828125,0.5891028046607971,0.759765625,0.6930983662605286
0.810546875,0.5985912084579468,0.7421875,0.7096164226531982
0.802734375,0.5632074475288391,0.763671875,0.6939088106155396
0.80078125,0.5585237145423889,0.7890625,0.5873772501945496
0.865234375,0.4007836580276489,0.78515625,0.5863108038902283
0.82421875,0.47271284461021423,0.80078125,0.6596367359161377
0.859375,0.393118679523468,0.822265625,0.5247249007225037
0.865234375,0.40149691700935364,0.818359375,0.5072858929634094
0.822265625,0.5035068392753601,0.77734375,0.6161419153213501
0.845703125,0.41923433542251587,0.802734375,0.6201437711715698
0.86328125,0.4092533588409424,0.798828125,0.5441648960113525
0.849609375,0.42170900106430054,0.794921875,0.6037933826446533
0.873046875,0.4003012180328369,0.83984375,0.469197154045105
0.818359375,0.46372315287590027,0.80859375,0.6225742697715759
0.888671875,0.3155897855758667,0.8046875,0.5303916335105896
0.888671875,0.34841811656951904,0.828125,0.519946813583374
0.85546875,0.38920900225639343,0.80859375,0.5262610912322998
