train_loss,validation_loss,train_variance,validation_variance
3.7715308638180005,3.7417190790176384,21.476802825927734,35.774559020996094
3.3405507873086373,3.3466354370117184,9.21502685546875,10.652436256408691
3.102825686510872,3.186748385429383,37.078887939453125,23.304969787597656
2.9716227503383856,3.0886822700500485,20.424423217773438,22.461727142333984
2.8842238426208486,3.037330770492554,50.269134521484375,57.224674224853516
2.9887819570653575,3.1165779113769534,9.364624977111816,12.12939167022705
2.8430810563704547,3.0245452404022215,11.379752159118652,15.85836124420166
2.6963197960573084,2.9587335109710695,13.685099601745605,16.27151107788086
2.569913712669821,2.903654146194458,19.979684829711914,24.5731143951416
2.5353205007665287,2.910407090187073,21.67006492614746,28.538028717041016
3.0243630297043755,3.2343817710876466,62.6682243347168,61.503047943115234
2.343195615095251,2.7875661849975586,39.30966567993164,46.50456237792969
2.289837155622595,2.744733250141144,35.12384033203125,49.02273178100586
2.2665363031275128,2.7471511363983154,35.0035400390625,44.886375427246094
2.252853418799007,2.7615853309631353,34.434226989746094,49.832061767578125
2.2471104846281156,2.728226435184479,33.26722717285156,46.83845520019531
2.2370187927694882,2.7606775522232057,35.83268737792969,55.636077880859375
2.2194815102745493,2.7390516519546506,36.5905876159668,51.96915054321289
2.209219859628116,2.7717159509658815,39.64806365966797,54.84706115722656
2.2133183479309078,2.7817445993423466,43.78295135498047,61.782649993896484
