train_accuracy,train_loss,validation_accuracy,validation_loss
0.8984375,0.32558682560920715,0.828125,0.6703247427940369
0.953125,0.15766440331935883,0.8828125,0.3301980495452881
0.90625,0.39060142636299133,0.9140625,0.276398241519928
0.921875,0.2036130428314209,0.90625,0.32381153106689453
0.953125,0.11490890383720398,0.8671875,0.3082565367221832
0.9609375,0.10232170671224594,0.921875,0.26824602484703064
0.96875,0.0752241313457489,0.859375,0.5414938926696777
0.9765625,0.06878302991390228,0.875,0.3511868417263031
0.9921875,0.05096600204706192,0.859375,0.5095663666725159
0.96875,0.0748433917760849,0.8828125,0.4783017337322235
1.0,0.02092098630964756,0.8671875,0.3723863363265991
1.0,0.020336808636784554,0.859375,0.3722293972969055
1.0,0.009573614224791527,0.890625,0.413674920797348
1.0,0.019164176657795906,0.8984375,0.3221510648727417
0.9921875,0.01326556783169508,0.8828125,0.6777469515800476
1.0,0.007177322171628475,0.921875,0.4110386073589325
1.0,0.002328443108126521,0.859375,0.5963521003723145
1.0,0.005208839196711779,0.8984375,0.36004260182380676
1.0,0.0023859599605202675,0.890625,0.35322490334510803
1.0,0.0010947324335575104,0.8828125,0.6751720309257507
