train_accuracy,train_loss,validation_accuracy,validation_loss
0.427734375,1.604827642440796,0.4296875,1.571171522140503
0.54296875,1.271117925643921,0.53515625,1.2198985815048218
0.54296875,1.2752584218978882,0.5390625,1.292764663696289
0.640625,0.9808242321014404,0.6328125,1.040582299232483
0.59765625,1.102450966835022,0.640625,0.9700636863708496
0.6875,0.856019139289856,0.619140625,1.0580344200134277
0.677734375,0.9373095035552979,0.693359375,0.9508011341094971
0.716796875,0.8585678339004517,0.6875,0.9521473050117493
0.7109375,0.8791494369506836,0.66015625,0.9442118406295776
0.712890625,0.812023401260376,0.734375,0.8357180953025818
0.8046875,0.5678858757019043,0.76171875,0.6776710152626038
0.8125,0.5249954462051392,0.771484375,0.6530376672744751
0.78515625,0.6586124300956726,0.724609375,0.7612309455871582
0.78125,0.6351712942123413,0.736328125,0.7655297517776489
0.822265625,0.5402735471725464,0.759765625,0.7175199389457703
0.775390625,0.6535946130752563,0.75,0.7690433263778687
0.8359375,0.4855237305164337,0.76953125,0.6181824803352356
0.79296875,0.6215860843658447,0.765625,0.7095614671707153
0.83203125,0.4914487898349762,0.796875,0.5762346982955933
0.837890625,0.4395126402378082,0.796875,0.6058468818664551
0.841796875,0.45514634251594543,0.806640625,0.5925981998443604
0.822265625,0.43859654664993286,0.796875,0.5846211910247803
0.82421875,0.4926683008670807,0.7734375,0.6912250518798828
0.87890625,0.3359955847263336,0.810546875,0.5279384851455688
0.82421875,0.5180433392524719,0.779296875,0.7851602435112
0.859375,0.43602827191352844,0.8125,0.5746094584465027
0.822265625,0.5486153364181519,0.779296875,0.7021580338478088
0.853515625,0.40626412630081177,0.791015625,0.6277241706848145
0.830078125,0.47052574157714844,0.81640625,0.5825770497322083
0.80859375,0.550327718257904,0.794921875,0.6285568475723267
