train_accuracy,train_loss,validation_accuracy,validation_loss
0.650390625,1.0228489637374878,0.57421875,1.1417254209518433
0.646484375,1.081587791442871,0.611328125,1.1966943740844727
0.775390625,0.6200252771377563,0.720703125,0.7502264976501465
0.80859375,0.5755572319030762,0.73828125,0.8123679757118225
0.88671875,0.3765581548213959,0.724609375,0.7942050099372864
0.9375,0.2564491331577301,0.78125,0.66752028465271
0.96484375,0.16302849352359772,0.7890625,0.6315729022026062
0.982421875,0.10611151903867722,0.771484375,0.6498054265975952
1.0,0.0533931665122509,0.80859375,0.5903147459030151
1.0,0.03527373448014259,0.796875,0.6359146237373352
1.0,0.02681550942361355,0.8203125,0.5916142463684082
1.0,0.02400735393166542,0.84375,0.4959319531917572
1.0,0.02431301213800907,0.79296875,0.6258701682090759
1.0,0.028215840458869934,0.810546875,0.5526261329650879
1.0,0.02668069116771221,0.837890625,0.5316095948219299
1.0,0.030217356979846954,0.8046875,0.6069284677505493
1.0,0.028791647404432297,0.845703125,0.5099815726280212
1.0,0.03150290250778198,0.822265625,0.596630871295929
1.0,0.03199682757258415,0.84375,0.4777587652206421
1.0,0.03573998063802719,0.796875,0.627061665058136
1.0,0.03255178779363632,0.826171875,0.5024150609970093
1.0,0.04192576929926872,0.798828125,0.587154746055603
1.0,0.05238063260912895,0.77734375,0.6641891002655029
1.0,0.05183994397521019,0.798828125,0.6275681257247925
1.0,0.047239165753126144,0.8359375,0.5111570954322815
1.0,0.06624068319797516,0.82421875,0.6068466305732727
1.0,0.06014213338494301,0.81640625,0.5622562170028687
1.0,0.06993740797042847,0.810546875,0.5669782757759094
1.0,0.08285994827747345,0.802734375,0.6326833963394165
1.0,0.09287203103303909,0.779296875,0.6164169311523438
