train_accuracy,train_loss,validation_accuracy,validation_loss
0.3671875,2.1061840057373047,0.2890625,2.3869025707244873
0.3203125,1.9897191524505615,0.421875,1.9491190910339355
0.3828125,1.5623811483383179,0.4375,1.5055879354476929
0.34375,1.9181973934173584,0.3671875,1.7359882593154907
0.5390625,1.2915946245193481,0.5859375,1.2772542238235474
0.4921875,1.3266159296035767,0.546875,1.3426893949508667
0.4921875,1.3841503858566284,0.578125,1.219914197921753
0.5859375,0.9887235760688782,0.6015625,1.0730371475219727
0.671875,1.1069010496139526,0.6015625,1.1776611804962158
0.53125,1.14383065700531,0.59375,1.3654999732971191
0.5859375,1.2461028099060059,0.5078125,1.292925238609314
0.6484375,1.2857156991958618,0.59375,1.3166230916976929
0.6484375,1.0543227195739746,0.65625,1.5751341581344604
0.640625,0.9783061742782593,0.6328125,0.9665758609771729
0.609375,1.210060954093933,0.6171875,1.0278313159942627
0.6484375,0.8828092813491821,0.6953125,0.8507747054100037
0.6796875,0.9577339887619019,0.6953125,0.8547156453132629
0.6640625,1.020309329032898,0.6875,0.9678314924240112
0.65625,1.2593536376953125,0.578125,1.2516710758209229
0.734375,0.8467566967010498,0.7265625,0.8445990681648254
0.75,0.8866538405418396,0.6640625,0.9236336946487427
0.71875,0.8795828223228455,0.703125,0.9300375580787659
0.765625,0.7350136637687683,0.65625,0.8478628993034363
0.8203125,0.6729647517204285,0.71875,0.8251574635505676
0.7421875,0.8494516015052795,0.6328125,1.2017104625701904
0.7421875,0.8000866174697876,0.6875,0.7810130715370178
0.7421875,0.798427402973175,0.6953125,0.9196961522102356
0.7890625,0.5852314829826355,0.6640625,0.9054657220840454
0.734375,0.7902636528015137,0.75,0.7271891236305237
0.75,0.7101415395736694,0.796875,0.6492742300033569
