train_accuracy,train_loss,validation_accuracy,validation_loss
0.40234375,1.6016393899917603,0.4140625,1.6465482711791992
0.544921875,1.304345965385437,0.546875,1.2517629861831665
0.57421875,1.1719402074813843,0.619140625,1.0459383726119995
0.671875,0.8947227001190186,0.6484375,0.9486900568008423
0.71875,0.8362603783607483,0.697265625,0.9044567346572876
0.740234375,0.7240757942199707,0.751953125,0.7299482226371765
0.75,0.6737498044967651,0.732421875,0.7352359294891357
0.79296875,0.5838965177536011,0.73828125,0.7458353042602539
0.7421875,0.6949462294578552,0.771484375,0.6879552602767944
0.767578125,0.6763514876365662,0.71875,0.8206011056900024
0.759765625,0.637129008769989,0.73046875,0.7577046155929565
0.763671875,0.6891565918922424,0.70703125,0.8463150858879089
0.767578125,0.6999958157539368,0.7265625,0.7886125445365906
0.7265625,0.7445332407951355,0.724609375,0.7459147572517395
0.77734375,0.6938847303390503,0.716796875,0.797484278678894
0.78125,0.6693940758705139,0.732421875,0.755459189414978
0.798828125,0.6464170217514038,0.763671875,0.7073922157287598
0.76171875,0.7277793288230896,0.76171875,0.7209980487823486
0.794921875,0.608704149723053,0.76171875,0.722790002822876
0.7421875,0.6985317468643188,0.73828125,0.7441477179527283
0.7890625,0.6297295093536377,0.736328125,0.7845818400382996
0.767578125,0.6816576719284058,0.7421875,0.8009363412857056
0.771484375,0.6851735711097717,0.755859375,0.7100467681884766
0.775390625,0.6709960103034973,0.7421875,0.7526302933692932
0.740234375,0.6861409544944763,0.734375,0.7921135425567627
0.78515625,0.6784200668334961,0.759765625,0.7139727473258972
0.740234375,0.7389415502548218,0.712890625,0.7930600047111511
0.775390625,0.6763619780540466,0.763671875,0.735475480556488
0.759765625,0.7013673186302185,0.6953125,0.8152180314064026
0.802734375,0.6476917862892151,0.716796875,0.7903650999069214
