train_accuracy,train_loss,validation_accuracy,validation_loss
0.59375,1.1420245170593262,0.5234375,1.3650426864624023
0.7734375,0.7232040166854858,0.625,1.2360750436782837
0.7578125,0.7054612636566162,0.6484375,1.127722978591919
0.859375,0.401936799287796,0.6328125,1.0218573808670044
0.859375,0.40614214539527893,0.6328125,1.4586482048034668
0.9375,0.13969255983829498,0.71875,0.8612984418869019
0.984375,0.06514289975166321,0.6875,1.1942682266235352
1.0,0.01965317130088806,0.6328125,1.2865101099014282
0.9921875,0.023173924535512924,0.7421875,1.042981505393982
1.0,0.003592907916754484,0.703125,1.3768936395645142
1.0,0.0011274999706074595,0.640625,1.8812464475631714
1.0,0.00045516123645938933,0.71875,1.6518439054489136
1.0,0.0002912982308771461,0.7109375,1.6648449897766113
1.0,0.00017281225882470608,0.671875,1.54159414768219
1.0,0.0003350499027874321,0.71875,1.8489577770233154
1.0,0.00022605503909289837,0.703125,1.8341554403305054
1.0,0.00022493433789350092,0.6953125,1.893913984298706
1.0,0.00016940444766078144,0.703125,1.6349501609802246
1.0,0.0001412081765010953,0.734375,1.6923390626907349
1.0,0.0001677509571891278,0.734375,1.3802883625030518
